exp,imp,v
China,Mali,26598.303
China,Malta,1123.1680000000003
China,Mauritania,25745.851000000006
China,Mauritius,10974.830000000004
China,Mexico,3213056.627000001
China,Mongolia,180866.506
China,Montenegro,3676.197
China,Morocco,71203.84199999998
China,Mozambique,39184.49799999999
China,Myanmar,277509.9999999999
China,Namibia,15732.249000000003
China,Nepal,10808.901000000003
China,Netherlands,253288.13900000002
China,New Caledonia,3233.027
China,New Zealand,179090.47400000007
China,Nicaragua,10725.842
China,Niger,45714.471999999994
China,Nigeria,559755.5880000001
China,Norway,71151.067
China,Oman,22216.7
China,Other Asia,386305.47099999984
China,Pakistan,264563.7479999999
China,Panama,61928.527
China,Papua New Guinea,37611.39899999999
China,Paraguay,68604.50699999998
China,Peru,396032.1480000001
China,Philippines,562675.9399999997
China,Poland,503545.8930000001
China,Portugal,29016.48500000001
China,Qatar,54453.92399999999
China,Rep. of Korea,1224428.804
China,Rep. of Moldova,16115.607999999997
China,Romania,139155.205
China,Russian Federation,1481163.3150000004
China,Rwanda,14312.474999999999
China,Saint Maarten,1110.9250000000002
China,Samoa,1261.662
China,Saudi Arabia,570259.42
China,Senegal,51577.583000000006
China,Serbia,27816.687
China,Seychelles,1717.6190000000001
China,Sierra Leone,6223.559000000002
China,Singapore,134001.277
China,Slovakia,149766.73099999994
China,Slovenia,40226.270999999986
China,Solomon Isds,7550.897999999998
China,Somalia,6161.861999999999
China,South Africa,400270.96499999985
China,South Sudan,4059.7940000000003
China,Spain,338142.39
China,Sri Lanka,68916.10600000004
China,State of Palestine,1596.5669999999998
China,Sudan,85167.84400000001
China,Suriname,6667.181
China,Sweden,200431.261
China,Switzerland,47382.985000000015
China,Syria,35995.629
China,TFYR of Macedonia,7401.313
China,Tajikistan,53467.726999999984
China,Thailand,1184388.8909999998
China,Timor-Leste,3349.131999999999
China,Togo,19435.671
China,Trinidad and Tobago,15685.444999999996
China,Tunisia,73191.38099999996
China,Turkey,366451.37000000005
China,Turkmenistan,6955.4969999999985
China,USA,14130451.180000005
China,Uganda,33311.75900000001
China,Ukraine,196249.36399999994
China,United Arab Emirates,396619.57999999984
China,United Kingdom,806644.1650000003
China,United Rep. of Tanzania,158897.0460000001
China,Uruguay,69129.97299999997
China,Uzbekistan,178039.76799999998
China,Vanuatu,2246.956999999999
China,Venezuela,58388.12000000001
China,Viet Nam,671981.6289999997
China,Yemen,11936.51
China,Zambia,153978.6170000001
China,Zimbabwe,32736.572999999997
Colombia,Argentina,60857.06
Colombia,Bolivia (Plurinational State of),13070.399000000003
Colombia,Brazil,2692.619
Colombia,Chile,42274.31599999999
Colombia,Costa Rica,2717.5719999999997
Colombia,Ecuador,270098.581
Colombia,France,1906.5310000000004
Colombia,Guatemala,8780.326000000003
Colombia,Mexico,161251.083
Colombia,Panama,1328.614
Colombia,Peru,34695.80100000001
Colombia,Senegal,2568.294
Colombia,USA,23297.640000000003
Congo,Benin,1335.256
Congo,Cameroon,4372.982
Congo,China,1062.053
Congo,CÙte d'Ivoire,1849.661
Congo,Gabon,3140.519
Congo,Niger,1395.061
Congo,Portugal,1280.729
Congo,Saudi Arabia,1591.757
Congo,Uganda,1788.025
Costa Rica,Canada,4138.56
Costa Rica,Guatemala,1061.9629999999997
Costa Rica,Mexico,1000.236
Costa Rica,Netherlands,1231.1569999999997
Costa Rica,Nicaragua,1137.3569999999997
Costa Rica,Panama,1831.6760000000002
Costa Rica,USA,23816.984
Croatia,Austria,33574.727
Croatia,Belgium,34497.733000000015
Croatia,Bosnia Herzegovina,22893.734999999997
Croatia,Bulgaria,2418.7
Croatia,China,30416.611000000004
Croatia,Czechia,6131.316000000001
Croatia,Estonia,1352.2319999999997
Croatia,France,51815.00499999999
Croatia,Germany,219473.448
Croatia,Hungary,6598.625000000001
Croatia,Indonesia,1859.562
Croatia,Israel,1093.058
Croatia,Italy,24939.838000000003
Croatia,Montenegro,2991.632000000001
Croatia,Netherlands,15224.148
Croatia,Norway,1167.366
Croatia,Pakistan,2918.552
Croatia,Poland,4014.505
Croatia,Romania,5361.963999999999
Croatia,Serbia,19844.907
Croatia,Slovakia,6272.858
Croatia,Slovenia,148331.027
Croatia,Spain,2684.126
Croatia,Switzerland,1395.369
Croatia,TFYR of Macedonia,5703.8769999999995
Croatia,Turkey,4458.448
Croatia,United Kingdom,9168.010000000002
Cyprus,Austria,2159.007
Cyprus,Egypt,2813.8419999999996
Cyprus,Greece,2483.4750000000004
Cyprus,Israel,1179.945
Cyprus,Italy,1683.7120000000002
Cyprus,Lebanon,1078.397
Cyprus,Thailand,2400.0429999999997
Cyprus,United Kingdom,10414.922000000002
Czechia,Afghanistan,14971.034000000001
Czechia,Albania,4968.72
Czechia,Algeria,199551.33400000003
Czechia,Argentina,25925.245
Czechia,Australia,148080.52399999998
Czechia,Austria,1065664.5599999998
Czechia,Azerbaijan,4350.214
Czechia,Bahrain,7667.593999999998
Czechia,Belarus,12636.998000000001
Czechia,Belgium,1440561.1690000002
Czechia,Bosnia Herzegovina,53007.866
Czechia,Brazil,56445.867000000006
Czechia,Bulgaria,117412.37800000001
Czechia,Canada,16277.158999999998
Czechia,Chile,15432.684000000001
Czechia,China,264831.21599999996
Czechia,Colombia,4537.4130000000005
Czechia,Croatia,188944.42599999995
Czechia,Cyprus,22218.103000000003
Czechia,CÙte d'Ivoire,22163.409999999996
Czechia,Denmark,338431.617
Czechia,Ecuador,2723.943
Czechia,Egypt,246155.547
Czechia,Estonia,123599.09199999999
Czechia,Finland,436880.33899999986
Czechia,France,2877413.3730000006
Czechia,Georgia,7116.303000000002
Czechia,Germany,12277020.847
Czechia,Greece,101078.49699999999
Czechia,Hungary,1314382.3460000001
Czechia,Iceland,37652.672000000006
Czechia,India,88534.241
Czechia,Indonesia,1097.5990000000002
Czechia,Iran,1504.4739999999997
Czechia,Ireland,298236.64500000014
Czechia,Israel,506230.1039999999
Czechia,Italy,1523732.4560000002
Czechia,Japan,50709.2
Czechia,Jordan,17520.230000000007
Czechia,Kazakhstan,72342.26700000002
Czechia,Kuwait,37042.562000000005
Czechia,Latvia,13585.015
Czechia,Lebanon,7391.088999999999
Czechia,Lithuania,84896.07200000001
Czechia,Luxembourg,86050.011
Czechia,Malaysia,5492.131000000001
Czechia,Malta,3229.054
Czechia,Mexico,318879.532
Czechia,Montenegro,12180.373
Czechia,Morocco,160866.673
Czechia,Netherlands,750004.8529999999
Czechia,New Zealand,69019.41699999996
Czechia,Norway,247854.11300000004
Czechia,Oman,11174.615
Czechia,Other Asia,106073.04900000001
Czechia,Peru,1247.136
Czechia,Philippines,1987.695
Czechia,Poland,1978893.1610000003
Czechia,Portugal,204104.47999999998
Czechia,Qatar,4303.519
Czechia,Rep. of Korea,58239.38499999998
Czechia,Rep. of Moldova,20133.550000000003
Czechia,Romania,563668.355
Czechia,Russian Federation,809469.4660000001
Czechia,Saudi Arabia,103504.213
Czechia,Serbia,148498.84799999994
Czechia,Singapore,46655.090000000004
Czechia,Slovakia,2399601.1439999994
Czechia,Slovenia,279183.1579999999
Czechia,South Africa,71994.61599999998
Czechia,Spain,2255864.998
Czechia,State of Palestine,5954.746000000001
Czechia,Sweden,585279.155
Czechia,Switzerland,655205.809
Czechia,TFYR of Macedonia,16312.992
Czechia,Thailand,13536.902999999998
Czechia,Tunisia,5988.192000000001
Czechia,Turkey,758421.573
Czechia,USA,243615.636
Czechia,Ukraine,160713.25100000002
Czechia,United Arab Emirates,34694.754
Czechia,United Kingdom,1785429.713
Czechia,Uzbekistan,1669.9219999999998
Czechia,Viet Nam,2548.1479999999997
CÙte d'Ivoire,Burkina Faso,2665.7929999999997
CÙte d'Ivoire,France,8323.9
CÙte d'Ivoire,Ghana,4533.272
CÙte d'Ivoire,Guinea,1089.9750000000001
CÙte d'Ivoire,Liberia,1377.2380000000003
Dem. People's Rep. of Korea,Honduras,1042.4359999999997
Dem. People's Rep. of Korea,Samoa,1313.216
Dem. People's Rep. of Korea,Togo,1483.7999999999997
Dem. Rep. of the Congo,Kenya,2079.72
Denmark,Australia,47972.42999999999
Denmark,Austria,60958.91199999998
Denmark,Belarus,4397.945000000001
Denmark,Belgium,80478.221
Denmark,Benin,1608.301
Denmark,Bolivia (Plurinational State of),1128.9550000000002
Denmark,Brazil,3673.9789999999994
Denmark,Bulgaria,8356.157999999998
Denmark,Canada,6987.509999999999
Denmark,China,13573.735000000008
Denmark,Croatia,3198.2
Denmark,Czechia,41842.735000000015
Denmark,Egypt,2427.4269999999997
Denmark,Estonia,8362.455999999998
Denmark,Finland,71001.612
Denmark,France,101276.96999999997
Denmark,Germany,751987.6230000001
Denmark,Ghana,2453.5389999999993
Denmark,Greece,4098.344999999999
Denmark,Greenland,12185.479
Denmark,Hungary,22734.084999999995
Denmark,Iceland,13412.365
Denmark,India,1507.3999999999999
Denmark,Indonesia,1097.9699999999998
Denmark,Iraq,1056.5759999999998
Denmark,Ireland,4225.599
Denmark,Italy,39404.564
Denmark,Japan,10174.047000000004
Denmark,Jordan,2739.0730000000003
Denmark,Latvia,9201.551000000001
Denmark,Lithuania,23401.509000000002
Denmark,Luxembourg,5080.4360000000015
Denmark,Mexico,3303.8099999999995
Denmark,Netherlands,156043.66100000002
Denmark,New Zealand,4215.549
Denmark,Nigeria,1357.054
Denmark,Norway,88521.36799999999
Denmark,Poland,67874.991
Denmark,Portugal,7378.603
Denmark,Romania,22482.747
Denmark,Russian Federation,28283.266999999996
Denmark,Serbia,1941.1790000000008
Denmark,Singapore,3303.008
Denmark,Slovakia,28028.746
Denmark,Slovenia,8504.597000000002
Denmark,South Africa,1941.06
Denmark,Spain,27784.288999999997
Denmark,Sweden,171607.78700000004
Denmark,Switzerland,14747.298000000003
Denmark,Thailand,4242.327
Denmark,Turkey,9903.151000000003
Denmark,USA,91431.54799999998
Denmark,Ukraine,8871.884
Denmark,United Arab Emirates,2240.63
Denmark,United Kingdom,128721.616
Denmark,United Rep. of Tanzania,12795.258
Djibouti,Angola,1646.722
Djibouti,Netherlands,1186.0900000000001
Dominican Rep.,Canada,1207.412
Dominican Rep.,Cuba,1179.026
Dominican Rep.,Haiti,1639.9539999999997
Dominican Rep.,USA,23567.942000000003
Ecuador,Colombia,33349.768000000004
Egypt,Cameroon,9487.771
Egypt,Canada,1352.01
Egypt,Congo,1604.7979999999998
Egypt,France,10650.861
Egypt,Germany,3744.108
Egypt,Ghana,1347.417
Egypt,Japan,3329.464
Egypt,Jordan,2756.9000000000005
Egypt,Libya,1145.2720000000002
Egypt,Malta,3084.1800000000003
Egypt,Portugal,4857.886
Egypt,Saudi Arabia,11422.753999999999
Egypt,Singapore,19059.369
Egypt,Slovakia,2114.5809999999997
Egypt,South Africa,1315.879
Egypt,Sudan,3213.506
Egypt,USA,3136.9030000000002
Egypt,United Arab Emirates,2563.135
Egypt,United Kingdom,23364.979999999996
El Salvador,Guatemala,1402.9610000000005
El Salvador,Honduras,4895.228
El Salvador,Mali,1225.566
El Salvador,Nicaragua,2667.3439999999996
El Salvador,USA,1598.1979999999999
Equatorial Guinea,Ghana,2353.262
Estonia,Belarus,4102.156999999998
Estonia,Belgium,36913.780999999995
Estonia,Brazil,4246.304
Estonia,China,5481.663000000001
Estonia,Czechia,13188.765999999998
Estonia,Denmark,3957.7340000000004
Estonia,Finland,45292.816000000006
Estonia,France,126518.28200000002
Estonia,Germany,43881.08499999999
Estonia,Hungary,2041.649
Estonia,Kazakhstan,1503.271
Estonia,Latvia,237039.28400000007
Estonia,Lithuania,242645.26599999992
Estonia,Mexico,9362.142000000002
Estonia,Mongolia,1579.3770000000002
Estonia,Netherlands,14536.257999999994
Estonia,Norway,4735.318
Estonia,Poland,13672.056000000004
Estonia,Portugal,1360.842
Estonia,Rep. of Korea,1512.831
Estonia,Romania,2608.261000000001
Estonia,Russian Federation,35710.68999999999
Estonia,Slovakia,2371.161
Estonia,Slovenia,1050.287
Estonia,Spain,4610.769
Estonia,Sweden,55731.192
Estonia,Switzerland,2335.4329999999995
Estonia,Turkmenistan,2540.89
Estonia,USA,3373.465
Estonia,Ukraine,2461.1690000000003
Estonia,United Kingdom,4270.888
Ethiopia,Djibouti,5345.882
Ethiopia,Kenya,1057.509
Ethiopia,Lao People's Dem. Rep.,3310.54
Ethiopia,United Arab Emirates,5436.932000000002
Finland,Angola,2312.3419999999996
Finland,Argentina,7035.2829999999985
Finland,Australia,83263.99700000003
Finland,Austria,25578.689999999995
Finland,Belarus,3742.1060000000007
Finland,Belgium,564525.1489999997
Finland,Bolivia (Plurinational State of),1370.01
Finland,Brazil,19623.250000000007
Finland,Bulgaria,1905.0789999999997
Finland,Burkina Faso,2995.6110000000003
Finland,Canada,113709.585
Finland,Chile,8703.826
Finland,China,42730.914
Finland,Colombia,1444.7499999999998
Finland,Czechia,22812.26
Finland,CÙte d'Ivoire,1165.864
Finland,Denmark,39846.75800000001
Finland,Egypt,1003.6769999999999
Finland,Estonia,73200.22200000001
Finland,Ethiopia,2477.9819999999995
Finland,France,445782.2539999999
Finland,Gambia,1037.2349999999997
Finland,Germany,1669558.6880000003
Finland,Ghana,12422.520000000004
Finland,Greece,1254.5550000000005
Finland,Hungary,7570.892999999998
Finland,Iceland,8225.791
Finland,India,15123.162000000002
Finland,Indonesia,8462.288999999999
Finland,Ireland,14953.005
Finland,Israel,1977.428
Finland,Italy,77194.813
Finland,Japan,25944.208999999995
Finland,Kazakhstan,10297.170999999995
Finland,Latvia,65325.41299999999
Finland,Lithuania,59013.054
Finland,Luxembourg,1540.6779999999997
Finland,Malaysia,3051.2709999999997
Finland,Mali,3029.9939999999997
Finland,Mexico,20197.519
Finland,Mongolia,3908.124
Finland,Netherlands,41676.474
Finland,New Zealand,8796.116999999997
Finland,Nigeria,1456.1090000000004
Finland,Norway,183137.643
Finland,Other Asia,30360.336000000003
Finland,Pakistan,1844.447
Finland,Peru,4419.858000000001
Finland,Poland,66857.17099999999
Finland,Portugal,11148.937999999998
Finland,Rep. of Korea,1335.587
Finland,Rep. of Moldova,1232.638
Finland,Romania,6878.365
Finland,Russian Federation,328683.37799999997
Finland,Rwanda,1357.5839999999998
Finland,Saudi Arabia,3540.202
Finland,Senegal,5127.465
Finland,Singapore,2399.0789999999997
Finland,Slovakia,5173.129000000001
Finland,Slovenia,10321.854
Finland,South Africa,6857.804999999999
Finland,Spain,41793.12800000001
Finland,Sweden,327518.126
Finland,Switzerland,16000.864999999998
Finland,Turkey,9052.662999999999
Finland,USA,1251526.3129999998
Finland,Ukraine,3102.3189999999995
Finland,United Arab Emirates,1649.028
Finland,United Kingdom,116687.19000000002
Finland,United Rep. of Tanzania,3059.6479999999997
Finland,Uruguay,5770.754
Finland,Zambia,6929.228000000001
France,Albania,7280.185000000001
France,Algeria,489658.25399999984
France,Andorra,23836.045
France,Angola,15470.320999999996
France,Argentina,160582.668
France,Armenia,1170.3170000000005
France,Australia,251652.95600000003
France,Austria,845921.0749999997
France,Azerbaijan,9807.783
France,Bahrain,3912.3100000000004
France,Bangladesh,1029.294
France,Belarus,19507.643
France,Belgium,6705297.428999998
France,Benin,11160.735
France,Bermuda,1105.4720000000002
France,Bolivia (Plurinational State of),10561.573000000004
France,Bosnia Herzegovina,70386.29900000004
France,Brazil,239052.13
France,Brunei Darussalam,1048.886
France,Bulgaria,139406.249
France,Burkina Faso,11798.490000000003
France,Burundi,2055.469
France,Cabo Verde,4233.829999999999
France,Cambodia,2470.466000000001
France,Cameroon,34290.003000000004
France,Canada,226422.70999999996
France,Central African Rep.,4427.168
France,Chad,1016.2919999999999
France,Chile,511303.214
France,China,616049.2330000004
France,Colombia,75240.41900000002
France,Comoros,7084.561999999999
France,Congo,4457.121999999999
France,Costa Rica,8774.309
France,Croatia,186123.33800000005
France,Cuba,9852.467
France,Cyprus,24485.305999999997
France,Czechia,935432.0570000001
France,CÙte d'Ivoire,63673.708
France,Dem. Rep. of the Congo,4009.5859999999993
France,Denmark,578594.553
France,Dominican Rep.,9462.244999999997
France,Ecuador,24632.367000000006
France,Egypt,110179.41600000001
France,Estonia,154301.18499999997
France,Ethiopia,3506.3119999999994
France,Finland,278648.2639999999
France,French Polynesia,30148.216999999993
France,Gabon,6278.076
France,Gambia,1375.0210000000002
France,Georgia,5725.254000000002
France,Germany,11015396.79
France,Ghana,9491.574999999997
France,Greece,167350.55400000003
France,Guatemala,1580.866
France,Guinea,10156.6
France,Haiti,3080.419
France,Hungary,461724.18600000005
France,Iceland,56254.634000000005
France,India,49165.583
France,Indonesia,39776.826000000015
France,Iran,88005.43900000001
France,Iraq,9784.858999999999
France,Ireland,424265.3600000001
France,Israel,233019.34600000005
France,Italy,5249570.746999999
France,Japan,423558.345
France,Jordan,13610.28
France,Kazakhstan,8438.212
France,Kenya,4521.183999999998
France,Kuwait,10037.733999999999
France,Kyrgyzstan,1071.6530000000002
France,Latvia,23017.994000000006
France,Lebanon,26471.203000000005
France,Libya,2753.5440000000003
France,Lithuania,174487.47800000006
France,Luxembourg,292097.61199999996
France,Madagascar,27629.899000000005
France,Malaysia,43595.723
France,Mali,10448.673000000003
France,Malta,16797.197999999997
France,Mauritania,10172.109999999999
France,Mauritius,12250.873999999996
France,Mexico,202954.09199999995
France,Montenegro,24104.300000000007
France,Morocco,730983.399
France,Mozambique,1527.3229999999996
France,Myanmar,4656.151000000003
France,Nepal,1177.0439999999994
France,Netherlands,1304798.244
France,New Caledonia,65394.83999999998
France,New Zealand,77187.55599999998
France,Niger,5093.441
France,Nigeria,13188.020999999999
France,Norway,576996.5750000001
France,Oman,11540.317000000003
France,Other Asia,38690.223999999995
France,Pakistan,3819.0960000000005
France,Panama,3429.646999999999
France,Paraguay,8417.062
France,Peru,22925.968999999997
France,Philippines,14438.657
France,Poland,1727132.7239999995
France,Portugal,1892612.1619999998
France,Qatar,49922.526
France,Rep. of Korea,303120.356
France,Rep. of Moldova,10639.69
France,Romania,780820.768
France,Russian Federation,429622.73
France,Saint BarthÈlemy,4975.768
France,Saudi Arabia,129098.15400000001
France,Senegal,50436.784999999996
France,Serbia,90424.063
France,Sierra Leone,1163.074
France,Singapore,72863.159
France,Slovakia,930311.2620000001
France,Slovenia,629862.657
France,South Africa,129985.82799999996
France,Spain,9155691.448
France,Sri Lanka,7261.980999999999
France,State of Palestine,11486.176000000005
France,Sudan,4057.568
France,Sweden,1320389.901
France,Switzerland,800532.5429999998
France,TFYR of Macedonia,25369.07199999999
France,Thailand,38869.29299999999
France,Togo,13927.785999999998
France,Tunisia,249237.798
France,Turkey,965978.4029999998
France,Turkmenistan,52175.34300000001
France,USA,605182.3139999999
France,Uganda,6330.981000000001
France,Ukraine,163343.23500000002
France,United Arab Emirates,129345.97100000002
France,United Kingdom,4445328.308000002
France,United Rep. of Tanzania,1452.759
France,Uruguay,70018.93800000001
France,Uzbekistan,16789.279000000002
France,Viet Nam,8543.712999999998
France,Zimbabwe,1926.44
Gabon,Ghana,1937.151
Gabon,Ireland,1807.6670000000001
Georgia,Armenia,70431.3
Georgia,Azerbaijan,202064.93499999994
Georgia,Belgium,6586.188
Georgia,China,1334.48
Georgia,Iran,1215.966
Georgia,Iraq,1428.558
Georgia,Kazakhstan,2809.899
Georgia,Kyrgyzstan,7299.757
Georgia,Panama,2394.803
Georgia,Russian Federation,11220.264
Georgia,Singapore,1347.0749999999998
Georgia,Switzerland,3915.0000000000005
Georgia,Tajikistan,1401.0729999999999
Georgia,Turkey,3304.408
Georgia,Ukraine,33103.14600000001
Georgia,United Arab Emirates,19963.671000000002
Germany,Afghanistan,25372.487
Germany,Albania,154964.579
Germany,Algeria,696347.4429999999
Germany,Andorra,26307.460000000003
Germany,Angola,10521.451999999997
Germany,Argentina,520876.2500000001
Germany,Armenia,32851.363
Germany,Australia,3388682.055000002
Germany,Austria,7675414.345000002
Germany,Azerbaijan,132749.72699999996
Germany,Bahamas,104745.31999999998
Germany,Bahrain,121752.54900000003
Germany,Bangladesh,16326.228
Germany,Barbados,1990.7319999999995
Germany,Belarus,191545.92500000005
Germany,Belgium,10978714.242999997
Germany,Belize,1582.6499999999999
Germany,Benin,10585.143
Germany,Bermuda,3289.426
Germany,Bolivia (Plurinational State of),16825.763999999992
Germany,Bosnia Herzegovina,315569.902
Germany,Botswana,1581.6849999999997
Germany,Brazil,1123436.9309999999
Germany,Brunei Darussalam,19814.537000000004
Germany,Bulgaria,574356.1379999999
Germany,Burkina Faso,17430.903000000002
Germany,Burundi,1583.8069999999998
Germany,Cabo Verde,2374.7079999999996
Germany,Cambodia,45663.472
Germany,Cameroon,30529.113999999994
Germany,Canada,3450382.8190000006
Germany,Cayman Isds,3370.4680000000017
Germany,Chile,603419.7120000002
Germany,China,28513992.800000004
Germany,Colombia,165542.17
Germany,Congo,4458.693
Germany,Costa Rica,40543.55499999999
Germany,Croatia,674726.2930000001
Germany,Cuba,14754.626999999999
Germany,CuraÁao,2975.411
Germany,Cyprus,142506.62900000002
Germany,Czechia,6060936.251
Germany,CÙte d'Ivoire,35452.921999999984
Germany,Dem. Rep. of the Congo,3907.861000000001
Germany,Denmark,2808961.598
Germany,Djibouti,3167.2840000000006
Germany,Dominican Rep.,45771.745000000024
Germany,Ecuador,64842.44000000001
Germany,Egypt,571004.0589999999
Germany,El Salvador,6724.639000000003
Germany,Equatorial Guinea,2442.1620000000003
Germany,Estonia,281292.67000000004
Germany,Ethiopia,23041.358999999997
Germany,Finland,2226363.5969999996
Germany,France,17527238.593000006
Germany,French Polynesia,9869.191000000003
Germany,Gabon,26534.070000000007
Germany,Gambia,4907.030999999999
Germany,Georgia,79619.53000000001
Germany,Ghana,36777.417
Germany,Gibraltar,2576.0640000000003
Germany,Greece,774731.0239999999
Germany,Greenland,3622.485
Germany,Guam,2828.6169999999997
Germany,Guatemala,29364.354000000003
Germany,Guinea,11026.338000000003
Germany,Guinea-Bissau,1477.34
Germany,Haiti,2351.3960000000006
Germany,Honduras,2674.181
Germany,Hungary,3901009.2970000007
Germany,Iceland,150960.901
Germany,India,898219.7010000001
Germany,Indonesia,195282.66800000003
Germany,Iran,182948.86399999994
Germany,Iraq,73168.64899999999
Germany,Ireland,706284.2399999998
Germany,Israel,642553.5859999999
Germany,Italy,15041845.318000002
Germany,Jamaica,24136.32900000001
Germany,Japan,6958651.2020000005
Germany,Jordan,186456.33300000004
Germany,Kazakhstan,98851.71700000002
Germany,Kenya,44346.30599999999
Germany,Kuwait,324727.323
Germany,Kyrgyzstan,10762.598999999998
Germany,Lao People's Dem. Rep.,8157.432999999999
Germany,Latvia,517092.04600000003
Germany,Lebanon,261847.03399999993
Germany,Libya,18492.31599999999
Germany,Lithuania,628938.2200000001
Germany,Luxembourg,830466.2550000006
Germany,Madagascar,18467.499000000003
Germany,Malawi,2325.263
Germany,Malaysia,746363.8999999999
Germany,Mali,19836.884000000005
Germany,Malta,30887.24200000001
Germany,Mauritania,18467.499000000003
Germany,Mauritius,52299.880000000005
Germany,Mexico,3078823.4129999997
Germany,Mongolia,17083.547000000006
Germany,Montenegro,81931.65000000001
Germany,Morocco,647427.3129999998
Germany,Mozambique,3320.033000000001
Germany,Myanmar,16071.066000000003
Germany,Namibia,5893.3589999999995
Germany,Nepal,1056.0749999999998
Germany,Netherlands,7457280.153999998
Germany,New Caledonia,13738.831999999995
Germany,New Zealand,580241.6630000002
Germany,Nicaragua,2856.297
Germany,Niger,34086.715
Germany,Nigeria,67455.67
Germany,Norway,2518402.548
Germany,Oman,201255.50400000004
Germany,Other Asia,1871821.546
Germany,Pakistan,37216.092000000004
Germany,Panama,51698.114000000016
Germany,Papua New Guinea,1919.8049999999998
Germany,Paraguay,63716.24199999999
Germany,Peru,132204.431
Germany,Philippines,84258.964
Germany,Poland,7696988.771
Germany,Portugal,2876912.381
Germany,Qatar,232428.85499999992
Germany,Rep. of Korea,6163161.358
Germany,Rep. of Moldova,76330.89400000003
Germany,Romania,2959290.9020000002
Germany,Russian Federation,3916888.559999999
Germany,Rwanda,4113.08
Germany,Saint Lucia,1150.2520000000002
Germany,Saint Maarten,1175.4820000000002
Germany,San Marino,19515.412999999997
Germany,Saudi Arabia,942337.3949999997
Germany,Senegal,20621.467000000008
Germany,Serbia,357046.28000000014
Germany,Sierra Leone,4301.106
Germany,Singapore,983101.0810000001
Germany,Slovakia,3814210.561
Germany,Slovenia,974209.6180000002
Germany,Somalia,3272.063
Germany,South Africa,1866314.8049999997
Germany,South Sudan,2680.3770000000004
Germany,Spain,11310166.153
Germany,Sri Lanka,23286.31200000001
Germany,State of Palestine,47149.85000000001
Germany,Sudan,15510.345000000003
Germany,Suriname,1094.458
Germany,Sweden,6681840.128999998
Germany,Switzerland,5381604.371000003
Germany,Syria,1509.444
Germany,TFYR of Macedonia,138537.484
Germany,Tajikistan,2065.044
Germany,Thailand,714024.5190000002
Germany,Togo,24266.649999999994
Germany,Trinidad and Tobago,16142.631
Germany,Tunisia,188312.25099999996
Germany,Turkey,3824583.0320000006
Germany,Turkmenistan,14721.321000000002
Germany,USA,27678236.415
Germany,Uganda,11158.270999999999
Germany,Ukraine,658298.3820000001
Germany,United Arab Emirates,1444712.5890000002
Germany,United Kingdom,26437337.599000007
Germany,United Rep. of Tanzania,16867.780999999995
Germany,Uruguay,22887.594999999998
Germany,Uzbekistan,74275.299
Germany,Venezuela,2943.5459999999994
Germany,Viet Nam,170928.518
Germany,Yemen,1131.4689999999998
Germany,Zambia,10525.204999999998
Germany,Zimbabwe,4989.972
Ghana,CÙte d'Ivoire,3713.804
Ghana,Mali,1194.44
Ghana,Togo,1221.5400000000002
Gibraltar,Belgium,3759.5769999999998
Gibraltar,Germany,2470.8289999999997
Gibraltar,Guatemala,3075.563
Gibraltar,Netherlands,37499.634999999995
Gibraltar,Spain,1784.0720000000001
Greece,Albania,1401.301
Greece,Belgium,3962.6500000000005
Greece,Bulgaria,28069.091999999997
Greece,Cyprus,16497.206
Greece,Czechia,1217.3590000000002
Greece,Denmark,1214.4170000000004
Greece,Egypt,3967.5569999999993
Greece,France,4648.642000000002
Greece,Germany,13522.705999999998
Greece,Israel,4090.7490000000003
Greece,Italy,5217.475
Greece,Netherlands,2690.177
Greece,Nigeria,2761.194
Greece,Norway,1484.8980000000001
Greece,Poland,2143.38
Greece,Portugal,6277.059000000001
Greece,Rep. of Korea,1056.566
Greece,Romania,6583.334999999999
Greece,Serbia,1428.549
Greece,Spain,5536.651
Greece,TFYR of Macedonia,2960.7050000000004
Greece,Turkey,1716.9250000000002
Greece,USA,6519.687999999999
Greece,Ukraine,14464.058999999997
Greece,United Arab Emirates,3647.158
Greece,United Kingdom,3693.646
Grenada,Ireland,1713.829
Guatemala,Belize,3462.103
Guatemala,Costa Rica,1475.0260000000003
Guatemala,Dominican Rep.,3216.992
Guatemala,El Salvador,7954.022999999998
Guatemala,Honduras,13951.309000000001
Guatemala,Nicaragua,1389.9899999999996
Guatemala,Panama,1649.316
Guinea,Sierra Leone,1231.0089999999998
Haiti,Pakistan,1594.514
Honduras,Canada,7246.701
Honduras,Guatemala,1224.9680000000003
Honduras,Mexico,12705.44
Honduras,Paraguay,1465.0430000000001
Honduras,USA,75951.05700000002
Hungary,Afghanistan,2893.2180000000003
Hungary,Albania,4125.145000000001
Hungary,Argentina,36032.497
Hungary,Australia,141077.74399999998
Hungary,Austria,431640.3280000001
Hungary,Bahrain,2984.292
Hungary,Barbados,2768.193
Hungary,Belarus,9430.378999999997
Hungary,Belgium,950663.8010000002
Hungary,Bermuda,1058.4889999999998
Hungary,Bolivia (Plurinational State of),16211.651
Hungary,Bosnia Herzegovina,13017.838
Hungary,Brazil,77824.93599999999
Hungary,Brunei Darussalam,1517.018
Hungary,Bulgaria,176850.35799999998
Hungary,Canada,99479.49399999998
Hungary,Chile,42453.136999999995
Hungary,China,994897.6179999997
